track id,amazement,solemnity,tenderness,nostalgia,calmness,power,joyful_activation,tension,sadness,mood,age
62,1,0,0,0,0,0,1,0,0,3,25
62,0,0,0,0,0,0,1,0,0,3,34
62,0,0,1,1,0,0,0,1,0,3,39
62,0,0,0,0,0,0,1,0,0,3,26
62,1,0,0,0,0,0,1,1,0,5,60
62,0,0,1,1,0,0,1,0,0,3,33
62,0,0,0,0,0,0,1,0,0,4,27
62,0,0,0,0,0,0,1,1,0,3,24
62,0,0,0,0,0,0,1,0,0,4,18
62,0,0,0,0,0,1,1,1,0,4,43
62,0,0,0,0,0,0,1,0,0,2,35
62,0,0,0,1,0,0,1,0,0,3,33
62,1,0,0,0,0,0,0,0,0,4,47
62,0,0,0,0,0,0,1,0,0,3,24
63,0,0,0,0,1,0,0,0,1,5,25
63,0,0,0,1,1,0,0,0,0,1,33
63,0,0,1,1,0,0,0,0,0,3,25
63,0,1,1,0,0,0,0,0,1,4,63
63,0,0,1,0,0,0,0,0,0,3,34
63,0,0,0,0,0,0,0,1,1,3,26
63,0,1,0,0,1,0,0,0,0,3,33
63,0,1,0,0,0,0,0,0,1,4,27
63,0,0,0,1,1,0,0,0,0,2,35
63,0,1,0,0,0,0,0,1,0,3,24
63,0,0,0,0,1,0,0,0,0,4,18
63,0,1,0,0,1,0,0,0,1,4,43
63,0,0,0,1,1,0,0,0,0,1,25
63,0,0,0,0,0,0,0,1,0,3,33
63,1,0,1,1,0,0,0,0,0,3,44
63,0,0,0,1,1,0,0,0,0,3,28
63,0,0,0,1,0,0,0,0,0,4,47
64,0,0,0,1,1,1,0,0,0,4,63
64,0,0,1,0,0,0,0,0,0,4,29
64,0,0,0,0,0,0,1,1,0,1,33
64,0,0,0,0,0,0,1,0,0,5,23
64,0,0,0,0,0,0,1,1,0,3,34
64,0,0,0,0,0,0,0,1,0,3,25
64,0,1,0,0,1,0,0,0,0,3,24
64,1,0,0,0,0,0,1,0,0,3,33
64,0,0,0,0,1,0,0,0,0,4,27
64,0,0,0,0,0,0,1,0,0,4,18
64,0,0,0,0,0,0,1,0,0,1,25
64,0,0,0,0,0,0,1,1,0,3,33
64,0,0,0,0,1,0,0,0,0,3,60
64,1,0,0,0,0,1,1,0,0,3,44
64,0,0,0,0,0,0,1,0,0,3,28
64,1,0,0,0,0,0,0,0,0,4,47
64,1,0,0,0,0,0,1,0,0,5,25
65,0,0,0,0,0,1,1,1,0,4,11
65,1,0,0,0,0,0,0,0,0,2,45
65,0,0,0,0,0,0,1,1,0,1,33
65,0,0,0,0,0,0,1,0,0,4,42
65,0,0,0,0,0,0,0,1,0,3,25
65,0,0,0,0,0,1,0,0,0,3,25
65,1,0,0,0,0,1,1,0,0,4,21
65,0,0,0,0,0,0,1,0,0,4,18
65,1,0,0,0,0,0,1,1,0,3,33
65,0,0,0,0,0,1,0,0,0,3,26
65,0,0,0,0,0,0,1,0,0,4,47
65,0,0,0,0,0,0,1,1,0,5,25
65,0,0,0,0,0,0,1,0,0,3,18
65,0,0,0,0,0,1,1,0,0,3,33
65,0,0,0,0,0,0,1,0,0,4,51
65,0,1,0,0,0,0,0,0,0,2,32
65,1,0,0,0,0,0,1,0,0,4,29
66,0,0,0,0,1,0,0,0,0,2,34
66,0,0,0,1,0,0,0,1,0,4,42
66,1,0,0,0,0,1,0,0,0,3,25
66,0,0,0,0,0,0,0,0,0,3,25
66,0,0,0,1,0,0,0,0,0,2,30
66,0,1,0,0,0,1,0,0,0,3,23
66,0,1,0,0,0,0,0,1,0,3,21
66,0,0,0,0,0,0,0,1,0,3,18
66,0,0,0,0,0,0,1,0,0,3,15
66,0,0,0,0,0,0,1,0,0,3,35
66,0,0,0,0,0,0,0,1,0,4,53
66,0,0,0,0,0,1,1,1,0,3,68
66,0,1,0,1,0,0,0,1,0,3,33
66,0,1,0,0,0,0,0,1,0,5,25
66,0,0,0,0,0,0,1,0,0,3,16
66,1,0,0,0,0,0,0,0,0,2,45
66,0,0,0,0,0,0,0,1,1,1,33
67,0,0,1,0,1,0,0,0,0,4,42
67,0,0,0,0,0,0,0,1,0,3,25
67,0,1,0,0,1,0,0,0,0,4,21
67,0,0,0,0,0,0,0,1,0,3,21
67,0,0,0,0,1,0,0,0,0,5,25
67,1,0,1,0,1,0,0,0,0,5,30
67,0,0,1,0,1,1,0,0,0,4,21
67,0,1,0,0,0,0,0,0,0,3,31
67,0,0,0,0,0,0,1,0,0,4,36
67,0,0,0,0,0,0,1,1,0,1,33
67,0,0,0,0,0,0,1,1,1,3,33
67,1,0,1,0,0,0,1,0,0,4,25
67,0,0,0,0,1,0,0,0,0,2,45
67,0,0,0,1,1,0,0,0,0,4,29
67,0,0,0,0,1,0,0,0,0,2,30
67,1,1,0,0,0,0,0,0,0,3,35
67,0,0,1,0,0,1,0,0,0,2,34
68,0,0,0,1,1,0,0,0,0,4,21
68,0,1,0,0,1,0,0,0,0,3,25
68,0,0,1,0,1,0,0,0,0,5,31
68,0,1,0,1,1,0,0,0,0,3,31
68,0,0,1,0,1,0,0,0,0,4,25
68,0,0,0,1,0,0,0,0,0,4,67
68,0,1,0,0,0,0,0,1,0,1,33
68,0,0,1,1,0,0,0,0,1,3,33
68,0,0,0,0,1,0,0,0,0,5,14
68,0,0,0,0,1,0,0,0,0,4,26
68,0,0,1,1,0,0,0,0,1,3,30
68,0,0,0,1,1,0,0,0,1,4,57
68,0,0,0,1,1,0,0,0,0,3,35
68,0,1,0,0,0,1,1,0,0,3,32
68,0,0,1,1,0,0,0,0,0,3,16
68,0,0,0,0,1,0,0,0,0,4,31
68,0,0,0,0,0,0,0,0,1,4,42
68,0,0,0,0,0,0,0,1,0,3,25
69,0,0,1,1,1,0,0,0,0,4,18
69,0,1,1,0,1,0,0,0,0,3,31
69,0,1,0,0,1,0,0,0,0,5,31
69,0,0,1,1,1,0,0,0,0,4,18
69,0,0,0,0,1,0,0,0,0,2,25
69,0,0,0,0,1,0,0,0,0,1,28
69,0,0,1,1,1,0,0,0,0,4,18
69,0,1,0,0,0,0,0,0,0,4,67
69,0,0,1,1,1,0,0,0,0,4,18
69,0,0,1,1,1,0,0,0,0,4,18
69,0,0,1,1,1,0,0,0,0,4,18
69,0,0,0,0,0,0,0,1,0,1,33
69,0,0,1,1,0,0,0,0,0,4,18
69,0,0,1,1,0,0,0,0,0,4,18
69,0,0,1,1,1,0,0,0,0,4,18
69,0,0,0,0,0,0,1,1,0,3,33
69,1,0,1,0,0,0,1,0,0,4,23
69,0,0,1,1,0,0,0,0,0,4,18
69,0,0,1,1,1,0,0,0,0,4,18
69,0,0,1,1,1,0,0,0,0,4,18
69,0,0,1,1,1,0,0,0,0,4,18
69,0,0,1,1,1,0,0,0,0,4,18
69,0,1,0,0,0,0,1,1,0,4,26
69,0,0,1,1,1,0,0,0,0,4,18
69,1,0,0,0,0,0,0,0,0,2,45
69,0,0,1,1,1,0,0,0,0,4,18
69,0,1,0,0,1,0,0,0,0,4,57
69,0,0,1,1,1,0,0,0,0,4,18
69,0,0,1,1,1,0,0,0,0,4,18
69,0,0,1,1,1,0,0,0,0,4,18
69,0,1,0,0,0,0,0,0,0,2,47
69,0,0,1,1,1,0,0,0,0,4,18
69,0,0,1,1,1,0,0,0,0,4,18
69,0,0,1,0,0,1,0,0,0,4,42
69,0,1,1,0,0,1,0,0,0,3,25
69,0,0,1,1,1,0,0,0,0,4,18
69,0,0,1,1,1,0,0,0,0,4,18
69,0,1,0,0,0,0,0,0,0,3,25
70,0,0,0,0,0,0,0,0,1,2,25
70,0,1,0,0,0,0,0,1,0,1,33
70,0,0,0,1,0,0,0,0,0,5,14
70,1,0,0,0,1,0,0,0,0,5,46
70,0,1,0,1,0,0,0,0,1,3,33
70,0,1,0,0,1,0,0,0,0,3,35
70,0,1,0,1,1,0,0,0,0,4,21
70,0,1,0,1,1,0,0,0,0,4,21
70,0,0,0,1,1,0,0,0,1,3,27
70,0,0,0,0,0,1,0,0,1,4,26
70,0,1,0,1,1,0,0,0,0,4,56
70,0,0,0,0,1,0,0,0,1,5,59
70,1,0,0,1,0,0,0,0,0,4,31
70,0,0,1,1,0,0,0,0,0,1,28
70,1,1,0,0,0,0,0,1,0,4,42
70,1,0,0,1,0,0,0,0,0,3,31
70,0,0,0,0,0,0,0,1,0,3,25
70,0,0,0,0,1,0,0,0,0,5,31
71,0,1,0,0,0,0,0,0,0,2,25
71,0,1,0,1,0,0,1,0,0,3,39
71,0,0,0,1,0,1,0,0,0,5,46
71,0,0,0,0,0,0,1,0,0,3,33
71,1,0,0,0,1,0,1,0,0,5,14
71,0,0,0,0,0,1,1,0,0,3,32
71,0,1,0,0,0,0,1,0,0,3,27
71,0,1,0,0,0,0,1,1,0,4,26
71,0,0,0,0,1,0,0,0,0,4,24
71,0,1,0,0,0,0,0,0,0,4,36
71,1,0,0,0,1,0,1,0,0,4,56
71,0,0,0,1,0,0,0,0,0,5,29
71,0,0,0,0,0,1,1,0,0,4,42
71,0,0,1,0,1,0,1,0,0,4,25
71,0,0,0,0,0,0,0,1,0,3,25
71,0,0,0,0,0,0,1,0,0,5,31
71,1,0,0,0,0,0,1,0,0,1,33
72,1,0,0,1,0,0,0,0,0,4,25
72,0,1,0,0,0,0,0,1,1,3,33
72,0,0,0,0,1,0,0,1,1,3,17
72,1,0,0,1,1,0,0,0,0,4,43
72,0,0,0,0,0,1,1,1,0,3,32
72,1,0,0,0,0,0,1,0,0,4,26
72,0,0,0,0,0,0,1,0,0,5,59
72,1,1,0,0,1,0,0,0,0,4,56
72,0,0,0,0,1,1,0,0,1,4,24
72,0,1,0,0,1,0,0,0,0,3,26
72,0,1,0,0,0,0,1,0,0,4,25
72,0,0,0,0,0,1,1,0,0,4,42
72,0,0,0,0,0,0,0,1,0,3,25
72,0,0,0,0,1,0,1,0,0,5,31
72,0,1,0,0,0,1,0,1,0,3,25
72,0,1,0,1,0,0,0,1,0,1,33
72,1,0,0,0,0,0,0,0,0,2,25
73,0,0,0,1,0,0,0,0,0,3,58
73,0,0,0,1,0,0,0,0,0,4,25
73,0,0,0,1,0,0,1,0,0,3,33
73,0,0,1,1,1,0,0,0,0,3,17
73,0,0,0,0,0,0,0,1,0,2,23
73,0,0,0,1,0,0,0,1,0,3,32
73,0,0,0,0,1,0,0,0,0,4,26
73,1,1,0,0,0,0,1,0,0,5,41
73,0,0,0,1,0,0,0,0,0,3,51
73,0,0,0,0,1,0,0,0,0,3,68
73,1,1,0,0,0,0,0,0,0,4,31
73,0,0,0,0,1,0,0,0,0,4,25
73,0,0,1,0,0,0,0,0,0,4,42
73,0,0,0,0,0,0,0,1,0,3,25
73,0,1,0,0,1,0,0,0,0,5,31
73,1,0,1,0,0,0,0,0,0,3,25
73,0,0,0,0,0,0,1,1,0,1,33
74,0,0,0,0,0,0,0,1,0,3,58
74,1,0,0,0,0,0,1,0,0,4,25
74,0,1,0,0,0,0,0,1,1,3,33
74,0,1,0,0,0,0,0,0,0,5,30
74,1,0,0,0,0,1,1,0,0,4,21
74,0,1,0,1,1,0,0,0,0,3,25
74,1,0,0,0,0,1,1,0,0,4,21
74,0,0,1,0,0,0,1,1,0,3,32
74,1,0,0,1,0,0,1,0,0,4,22
74,0,0,0,0,0,1,0,1,1,4,56
74,0,0,0,0,1,0,0,0,0,4,26
74,0,0,0,0,0,1,0,1,0,5,41
74,0,0,0,0,1,0,0,0,0,5,27
74,0,0,0,0,0,0,0,1,0,4,26
74,0,0,0,0,0,0,0,1,0,4,25
74,0,0,0,0,0,0,1,0,0,4,42
74,1,0,0,0,1,0,0,0,0,5,31
74,0,1,0,1,0,0,0,1,0,1,33
75,0,0,0,0,0,0,0,1,0,3,58
75,1,1,1,0,0,0,0,0,0,5,41
75,0,1,0,0,1,0,0,1,0,4,21
75,0,0,0,0,1,0,0,0,0,3,25
75,0,0,0,0,0,1,1,1,0,3,33
75,0,0,0,1,0,0,0,1,1,4,56
75,1,0,0,0,0,1,0,1,0,2,27
75,0,0,0,0,0,0,1,0,0,3,32
75,0,0,0,0,0,0,0,1,0,4,26
75,0,0,0,1,0,0,0,0,0,4,36
75,0,0,0,1,0,0,1,0,0,4,26
75,0,0,0,0,0,1,0,0,0,3,68
75,0,0,1,0,0,0,1,0,0,4,25
75,0,0,0,0,0,0,1,0,0,4,31
75,1,0,0,0,0,0,0,0,0,1,25
75,0,0,0,0,0,0,0,1,0,5,31
75,0,0,0,0,0,1,1,1,0,1,33
76,0,1,0,0,0,0,0,1,1,3,33
76,0,0,0,0,0,0,0,1,0,4,33
76,0,0,0,0,0,0,0,0,1,4,26
76,0,1,0,0,0,0,0,0,0,4,21
76,0,0,0,0,0,0,0,1,0,2,23
76,0,0,0,0,0,1,1,1,0,5,59
76,0,0,0,0,0,0,1,0,0,4,25
76,0,0,0,0,0,0,0,1,0,1,43
76,0,1,0,0,0,0,0,0,1,1,25
76,0,0,0,0,0,0,1,0,0,3,27
76,0,0,0,0,1,0,0,0,0,5,31
76,0,1,0,0,0,0,1,1,0,1,33
76,0,1,0,1,0,0,0,1,0,3,39
76,0,1,0,1,0,1,0,0,0,3,32
76,0,0,0,0,1,0,1,0,0,5,23
76,0,1,0,0,0,0,0,1,1,4,25
76,0,0,0,1,0,0,1,0,0,2,23
77,0,0,1,1,0,0,1,0,0,3,33
77,0,0,1,0,1,0,0,0,0,2,23
77,0,0,0,0,1,0,0,0,0,3,24
77,0,0,1,0,1,0,0,0,0,5,30
77,0,0,1,0,0,1,0,1,0,3,39
77,0,0,1,1,1,0,0,0,0,5,59
77,1,1,0,0,1,0,0,0,0,5,33
77,0,0,0,0,1,0,0,0,0,4,25
77,0,0,0,0,0,0,1,0,0,1,25
77,0,0,0,0,0,0,0,0,0,5,31
77,0,0,0,1,0,0,0,0,0,4,47
77,0,0,1,1,0,0,1,0,0,1,33
77,0,1,0,1,0,0,0,1,0,5,33
77,0,0,0,0,0,0,1,0,0,3,32
77,0,0,0,1,1,0,1,0,0,2,23
77,0,0,0,0,1,0,0,1,0,5,23
77,0,0,1,0,0,0,0,0,0,3,58
78,0,0,0,0,0,0,1,1,0,4,33
78,0,1,0,1,1,0,0,0,0,3,16
78,0,0,0,0,0,1,1,0,0,2,23
78,1,0,0,0,0,1,1,0,0,4,36
78,0,0,0,1,0,0,0,0,0,5,14
78,0,0,0,0,0,0,1,1,0,3,68
78,0,0,0,0,0,0,1,0,0,4,25
78,0,1,0,0,0,0,1,0,0,5,23
78,0,0,0,1,0,0,0,0,0,3,44
78,0,0,0,0,0,0,1,1,0,5,65
78,0,0,0,0,0,0,1,1,0,4,47
78,0,0,0,0,0,0,0,1,0,1,25
78,0,1,0,0,0,0,0,0,0,3,23
78,0,0,0,0,0,1,1,0,0,1,33
78,0,0,1,0,0,0,1,0,0,4,25
78,0,0,1,0,0,1,0,1,0,5,33
78,1,0,0,0,0,0,1,1,0,3,33
79,0,0,0,0,0,1,1,0,0,4,33
79,0,0,0,1,0,0,0,0,0,2,23
79,0,1,1,0,0,0,0,0,1,3,32
79,0,0,0,0,1,0,0,0,0,4,32
79,0,0,0,0,0,0,1,0,0,5,14
79,0,0,0,0,1,0,1,0,0,3,68
79,0,0,0,0,0,1,0,0,0,4,25
79,0,0,0,0,1,0,1,0,0,3,20
79,0,0,0,0,0,0,1,1,0,5,65
79,1,1,0,0,0,0,1,0,0,5,14
79,1,0,0,1,0,0,0,0,0,4,25
79,0,0,0,1,0,0,1,1,0,1,33
79,0,0,0,0,1,0,1,0,0,5,59
79,0,0,0,0,0,0,1,0,0,4,36
79,0,0,0,1,0,0,0,0,0,3,29
79,1,0,0,0,0,1,1,0,0,3,47
79,0,0,0,1,0,0,0,1,1,3,33
80,0,1,0,0,0,0,0,0,0,4,32
80,0,1,0,0,0,1,1,0,0,4,34
80,0,1,0,0,0,1,1,0,0,4,31
80,0,0,0,0,0,0,1,0,0,4,29
80,1,0,0,0,0,0,0,0,0,2,20
80,1,1,0,0,1,0,0,0,0,3,39
80,0,0,0,0,1,0,0,0,0,3,31
80,0,0,0,1,1,0,1,0,0,4,15
80,0,0,0,0,1,0,0,0,0,4,25
80,0,0,0,0,1,0,1,0,0,3,20
80,0,1,0,0,0,0,1,0,0,3,21
80,0,0,0,0,0,0,0,1,0,5,65
80,1,0,1,0,0,0,1,0,0,4,25
80,0,0,0,1,0,0,1,0,0,1,33
80,0,0,0,1,0,0,1,0,0,3,33
80,1,1,0,0,0,0,1,0,0,3,47
80,0,0,0,1,0,0,1,0,0,2,23
81,0,1,0,0,0,0,0,0,0,4,32
81,0,1,0,0,0,1,1,0,0,4,34
81,0,0,0,0,0,0,1,1,0,4,31
81,1,0,0,0,0,1,1,0,0,2,16
81,0,1,0,0,1,0,0,0,0,4,27
81,0,0,0,0,0,0,1,0,0,3,20
81,0,0,0,0,1,1,1,0,0,3,21
81,0,0,0,0,0,0,1,1,0,5,65
81,0,0,0,0,0,1,1,0,0,1,33
81,0,0,0,0,0,0,1,0,0,5,46
81,0,1,0,0,1,0,0,0,0,4,31
81,0,0,1,0,0,0,1,0,0,5,29
81,0,0,0,0,0,0,1,1,0,3,33
81,1,1,0,0,0,0,1,0,0,3,26
81,0,0,0,0,0,1,0,1,0,3,47
81,0,0,0,0,0,0,1,0,0,2,23
82,0,0,0,1,1,0,0,0,0,4,31
82,0,0,0,0,0,0,0,0,1,4,37
82,0,0,1,0,1,0,0,0,0,4,30
82,0,0,0,1,1,0,0,0,1,3,35
82,0,0,1,1,1,0,0,0,0,1,20
82,0,0,0,0,1,0,0,0,0,5,14
82,0,0,0,0,1,0,0,0,0,3,39
82,0,0,1,1,1,0,0,0,0,3,20
82,0,0,1,1,1,0,0,0,0,3,21
82,0,0,1,1,1,0,0,0,0,5,65
82,0,0,0,0,1,0,0,0,0,4,36
82,0,1,0,1,0,0,0,0,0,4,33
82,1,0,1,0,1,0,0,0,0,1,33
82,0,0,1,1,1,0,0,0,0,3,33
82,0,0,0,0,1,0,0,0,0,4,32
82,0,0,1,1,0,0,0,0,1,3,47
83,0,1,0,1,0,0,0,0,1,3,19
83,0,0,0,0,1,0,0,0,0,4,27
83,0,0,1,1,0,0,0,0,1,3,32
83,0,0,0,0,1,0,1,0,0,3,20
83,1,0,0,0,0,1,1,0,0,4,24
83,0,0,0,1,0,0,0,0,0,5,26
83,1,0,1,0,0,0,1,0,0,4,17
83,0,0,0,1,0,0,1,1,0,3,33
83,0,0,0,1,0,0,0,0,1,4,25
83,0,0,0,0,0,0,1,1,0,1,33
83,0,0,0,1,0,0,0,0,1,4,25
83,0,0,0,1,1,0,0,0,1,4,27
83,0,0,0,0,0,0,1,0,0,4,32
83,0,0,0,0,0,0,0,1,1,2,60
83,0,0,1,0,0,0,1,0,1,3,47
83,1,1,1,1,0,0,0,0,0,3,21
83,0,0,0,1,0,0,0,0,0,4,31
84,0,0,0,0,1,0,0,0,0,3,24
84,0,1,1,0,0,0,1,0,0,3,32
84,0,1,1,0,1,0,0,0,0,4,21
84,0,0,0,0,1,0,0,0,0,3,20
84,1,1,0,0,0,0,1,0,0,3,26
84,0,1,0,1,0,0,0,0,1,3,33
84,0,1,0,1,0,0,0,0,1,1,33
84,0,1,0,1,1,0,0,0,0,4,20
84,0,1,0,0,0,1,0,0,0,4,27
84,0,0,1,1,1,0,0,0,0,4,23
84,0,1,0,0,0,0,0,1,1,4,25
84,0,0,0,0,1,0,0,0,0,4,32
84,0,0,1,0,1,0,0,0,0,4,46
84,0,0,0,1,0,0,0,0,0,5,29
84,0,1,0,1,0,0,0,1,0,5,29
84,0,0,0,0,1,0,0,0,0,4,31
84,0,0,0,1,0,0,0,0,0,3,74
85,0,0,1,0,0,0,1,1,0,3,32
85,0,0,0,0,0,0,1,0,0,3,20
85,0,0,0,1,0,0,0,1,1,3,26
85,0,0,0,0,0,0,1,1,0,3,33
85,0,0,0,0,0,0,0,1,0,1,33
85,1,0,0,1,1,0,0,0,0,4,27
85,1,0,0,0,0,0,1,1,0,3,49
85,0,1,0,0,0,0,0,0,0,4,34
85,1,0,0,0,0,1,1,0,0,4,23
85,0,0,0,0,1,0,0,0,0,4,25
85,0,0,0,0,0,0,1,0,0,4,46
85,0,0,0,0,0,0,0,0,1,3,17
85,1,0,0,0,0,0,0,0,0,5,29
85,0,0,0,0,1,0,0,0,0,3,74
85,1,0,0,0,0,1,1,0,0,5,29
85,1,0,0,0,0,0,0,1,0,4,31
85,0,0,0,0,0,0,1,0,0,3,24
86,0,0,0,0,0,0,0,1,0,3,20
86,0,1,0,0,0,0,0,1,1,3,33
86,1,0,0,0,0,1,1,0,0,3,21
86,0,1,0,0,0,0,0,0,0,3,49
86,0,0,0,1,0,0,0,1,0,1,33
86,0,0,0,0,1,0,0,0,0,3,27
86,0,0,0,0,0,0,0,1,0,4,27
86,0,1,0,0,0,1,0,1,0,4,20
86,0,0,0,0,1,0,0,0,0,4,34
86,0,0,0,0,0,0,0,1,1,4,23
86,0,1,0,0,0,0,0,1,1,4,25
86,0,1,0,1,0,0,0,0,0,3,47
86,0,0,0,0,0,0,1,0,0,4,46
86,0,0,0,0,1,0,0,0,0,3,17
86,0,0,1,1,1,0,0,0,0,4,23
86,0,0,0,0,0,1,0,0,0,3,74
86,1,0,0,0,1,1,0,0,0,5,29
86,1,1,0,0,0,0,1,0,0,4,31
87,1,0,0,0,1,0,0,0,0,3,49
87,0,0,1,0,0,0,0,0,0,4,27
87,0,1,0,1,0,0,0,0,0,3,47
87,0,1,0,0,1,0,0,0,1,3,33
87,0,1,0,0,0,0,0,0,0,4,23
87,0,0,0,1,1,0,0,0,1,1,33
87,0,0,1,1,0,0,0,0,0,4,23
87,0,0,1,0,1,0,0,0,1,4,20
87,0,0,0,1,0,0,0,0,0,4,34
87,0,0,0,1,0,0,0,0,1,3,27
87,0,0,0,0,1,0,0,0,1,4,20
87,0,0,0,0,1,0,0,0,0,4,23
87,0,0,1,0,0,0,0,0,0,4,46
87,0,0,1,1,1,0,0,0,0,2,21
87,0,0,0,0,1,0,0,0,1,4,23
87,0,1,0,0,0,0,0,0,0,3,74
87,0,0,0,1,1,0,0,0,0,4,31
88,0,0,0,1,0,0,1,0,0,4,29
88,0,0,0,0,0,1,0,1,0,3,38
88,0,0,0,0,0,0,1,1,0,3,33
88,0,0,0,0,0,0,1,1,1,1,33
88,1,0,0,0,0,1,0,1,0,3,21
88,0,0,0,0,0,0,1,0,0,4,34
88,0,0,0,0,0,0,1,0,0,3,27
88,0,0,0,0,0,0,0,1,0,4,20
88,1,0,0,0,0,0,1,0,0,4,23
88,0,0,0,1,0,0,0,0,0,4,46
88,0,0,0,1,0,0,0,1,1,5,41
88,0,1,0,0,0,0,1,0,0,4,23
88,0,0,0,0,0,0,0,0,1,3,74
88,0,0,0,0,0,0,1,1,0,4,31
88,1,0,1,0,0,1,0,0,0,5,16
88,1,0,1,0,0,1,0,0,0,5,16
88,0,0,0,0,0,0,0,1,0,4,27
89,0,0,0,0,1,0,0,0,0,3,20
89,0,0,0,1,1,0,0,0,0,3,46
89,0,0,1,0,1,0,0,0,0,3,33
89,0,0,1,1,1,0,0,0,0,1,33
89,0,0,0,1,1,0,0,0,0,4,17
89,0,0,0,0,1,0,0,0,0,3,27
89,0,0,1,0,1,0,1,0,0,4,22
89,0,0,0,1,0,0,0,0,0,4,33
89,0,0,0,0,1,0,0,0,0,3,32
89,0,0,0,0,1,0,0,0,1,4,23
89,0,0,1,1,0,0,0,0,0,4,46
89,0,0,0,0,1,0,0,0,0,3,24
89,0,0,0,1,1,0,0,0,0,4,23
89,0,0,1,0,0,0,0,0,0,3,74
89,0,1,1,0,0,0,0,0,1,4,31
89,0,0,0,0,1,0,0,0,0,5,37
89,0,0,1,1,0,0,0,0,0,3,30
90,0,0,0,0,0,0,0,1,0,3,33
90,0,0,0,0,0,0,1,1,0,1,33
90,0,0,0,0,0,1,0,1,0,4,21
90,1,1,0,0,0,0,0,0,0,3,19
90,0,0,0,0,0,0,0,1,0,3,27
90,0,1,0,0,1,0,0,0,0,4,23
90,0,0,0,0,0,0,1,0,0,4,23
90,0,0,0,0,0,1,0,0,0,4,36
90,0,1,0,0,0,0,0,0,0,4,46
90,0,0,0,0,1,0,0,0,0,3,24
90,0,0,0,0,0,0,0,1,0,4,22
90,1,0,0,0,0,0,1,0,0,4,23
90,0,0,0,0,0,0,1,0,0,3,74
90,1,1,0,0,0,0,1,0,0,4,27
90,1,0,0,0,0,0,0,0,0,3,30
90,0,1,0,0,0,0,0,1,0,4,17
90,0,0,0,0,0,0,1,0,0,3,50
91,0,0,0,1,0,0,0,0,1,3,33
91,0,0,0,1,0,0,0,0,0,3,27
91,0,0,0,1,0,0,0,0,1,1,33
91,0,1,0,0,1,1,0,0,0,3,19
91,0,1,0,1,1,0,0,0,0,4,23
91,0,1,0,1,1,0,0,0,0,3,21
91,0,0,1,0,0,0,0,1,0,4,23
91,0,1,0,0,0,0,0,0,1,4,46
91,0,0,0,0,1,0,0,0,1,4,23
91,0,0,0,0,0,0,0,0,1,3,74
91,0,0,0,0,0,0,0,0,1,4,27
91,0,1,0,0,0,0,0,0,1,3,32
91,0,1,0,0,1,0,0,0,0,3,30
91,0,0,1,0,0,0,0,0,1,2,47
91,0,1,0,0,0,0,0,0,0,5,54
91,0,0,0,0,0,0,0,0,1,3,50
91,0,0,1,0,1,0,0,0,1,4,15
92,0,0,1,0,0,0,0,0,0,3,27
92,0,0,0,1,1,0,0,0,1,1,33
92,0,1,0,0,0,0,0,1,1,4,21
92,0,1,0,1,1,0,0,0,0,4,23
92,0,0,0,0,1,0,0,0,0,4,36
92,0,0,0,0,1,0,0,0,0,3,25
92,0,0,0,1,0,0,0,0,0,4,23
92,0,0,0,0,1,0,1,0,0,4,23
92,0,0,0,1,1,0,0,0,0,3,47
92,1,0,0,1,1,0,0,0,0,4,27
92,0,1,0,0,0,0,1,0,0,4,46
92,1,1,0,0,0,0,0,0,0,4,23
92,0,0,0,0,1,0,0,0,0,5,53
92,0,1,0,0,0,0,0,0,0,3,74
92,0,1,0,0,1,0,0,0,0,3,32
92,0,0,1,0,0,0,0,0,0,3,30
92,0,1,1,1,0,0,0,0,0,3,33
93,1,0,0,1,1,0,0,0,0,3,20
93,0,0,0,0,1,0,0,0,0,3,25
93,0,0,1,0,1,0,0,0,0,3,47
93,0,0,0,0,1,0,0,0,0,4,23
93,0,0,0,0,1,0,1,0,0,3,21
93,0,0,1,0,1,0,0,0,0,4,46
93,1,0,1,0,1,0,0,0,0,4,23
93,0,0,0,0,1,0,0,0,0,3,74
93,0,0,0,1,1,0,0,0,0,4,23
93,0,0,1,0,1,0,1,0,0,3,26
93,0,0,1,0,1,0,1,0,0,3,62
93,0,0,0,1,1,0,0,0,0,2,30
93,0,0,0,0,0,0,0,0,1,3,27
93,0,0,0,0,1,0,0,0,1,4,25
93,0,0,1,0,1,0,0,0,0,3,33
93,0,0,0,0,1,0,0,0,0,4,23
93,0,0,0,1,0,0,0,0,0,1,33
94,1,1,0,0,0,0,1,0,0,5,46
94,0,1,0,0,0,0,0,0,1,4,23
94,0,0,0,0,1,0,0,0,0,3,58
94,0,0,0,0,0,0,0,0,0,4,25
94,0,0,0,0,0,1,0,1,1,4,33
94,1,0,0,0,0,1,1,0,0,4,23
94,0,1,0,0,0,0,1,1,0,3,26
94,1,1,0,0,0,0,0,0,0,3,38
94,1,1,0,0,1,0,0,0,0,5,33
94,1,0,0,0,0,0,0,0,0,3,36
94,0,1,0,0,1,0,1,0,0,3,62
94,0,1,0,0,1,0,0,0,0,4,23
94,0,0,0,0,1,0,0,0,0,3,27
94,0,1,0,1,0,0,0,0,0,4,29
94,0,0,0,0,1,0,0,0,0,3,25
94,0,1,0,0,0,0,1,1,0,1,33
94,0,1,0,0,0,0,0,1,1,1,33
